Epoch,Training Loss,Validation Loss,Validation Accuracy
1,1.2507450580596924,1.6663004870503697,0.558974358974359
2,0.688075065612793,1.5151832862528658,0.5728438228438228
3,0.8867315053939819,1.455211976717502,0.5885780885780886
4,0.9489483833312988,1.4165911697615958,0.6017482517482518
5,1.011622667312622,1.374279189904737,0.6153846153846154
6,1.041993498802185,1.3341768075407554,0.6306526806526807
7,1.066436529159546,1.3009154946116148,0.6407925407925408
8,1.1022744178771973,1.2730628922253864,0.6530303030303031
9,1.1375261545181274,1.2496879071129663,0.6622377622377622
10,1.164618968963623,1.2302453557797328,0.670979020979021
