Epoch,Training Loss,Validation Loss,Validation Accuracy
1,0.5207169055938721,1.5784701579846312,0.5692307692307692
2,0.7109872102737427,1.4992590011288531,0.5768065268065268
3,0.7986200451850891,1.4420855762488003,0.5975524475524475
4,0.832186222076416,1.4006784200071334,0.6113053613053613
5,0.8706442713737488,1.3643506716871157,0.6205128205128205
6,0.8994677662849426,1.3348241368467684,0.6300699300699301
7,0.934889554977417,1.308872432302627,0.6369463869463869
8,0.9792566299438477,1.284551720001077,0.6442890442890443
9,1.0257024765014648,1.262142331862555,0.6513986013986014
10,1.0670138597488403,1.2418522687805795,0.6604895104895104
11,1.0998247861862183,1.2236086665067631,0.670979020979021
12,1.1236631870269775,1.2072767755399307,0.6757575757575758
13,1.1384791135787964,1.1927013795947687,0.6853146853146853
14,1.1448326110839844,1.179718361579051,0.6916083916083916
15,1.143841028213501,1.1681933027343165,0.6968531468531468
16,1.1369450092315674,1.1580275399750424,0.7043123543123543
17,1.125673532485962,1.1491296176655361,0.708974358974359
18,1.111462950706482,1.1414018348030885,0.7121212121212122
19,1.0955369472503662,1.134741150942199,0.7167832167832168
20,1.078858494758606,1.1290435506671337,0.7191142191142191
21,1.0621429681777954,1.1242073497996559,0.7228438228438229
22,1.0458906888961792,1.120132941539814,0.7255244755244755
23,1.0304101705551147,1.1167251187138962,0.7266899766899767
24,1.0158798694610596,1.113892976209925,0.7276223776223776
25,1.0023757219314575,1.1115517766664287,0.7276223776223776
26,0.9899277687072754,1.1096242866344264,0.7280885780885781
27,0.9785418510437012,1.1080411116045517,0.7291375291375292
28,0.9682194590568542,1.1067413390240695,0.7286713286713287
29,0.9589599370956421,1.105673499459874,0.7293706293706294
30,0.9507656097412109,1.10479394060349,0.7293706293706294
