Epoch,Training Loss,Validation Loss,Validation Accuracy
1,2.481140375137329,1.5123889284190308,0.5516666666666666
2,1.51955246925354,1.3721154516888137,0.5966666666666667
3,1.5301135778427124,1.2947417835312727,0.6127777777777778
4,1.5975701808929443,1.2397909751192653,0.6294444444444445
5,1.5163789987564087,1.2065205340364547,0.6327777777777778
6,1.637852668762207,1.174582919356633,0.6394444444444445
7,1.7443976402282715,1.1565272064987868,0.6472222222222223
8,1.7788288593292236,1.1359953062417076,0.6494444444444445
9,1.6516751050949097,1.1166085267728907,0.6561111111111111
10,1.6794034242630005,1.1028985816342174,0.6605555555555556
11,1.6314611434936523,1.0894027717146673,0.6627777777777778
12,1.5850504636764526,1.0775226994280496,0.6705555555555556
13,1.6998153924942017,1.0664155571068274,0.6727777777777778
14,1.603043556213379,1.0560429532167555,0.6794444444444444
15,1.5691618919372559,1.0472307146413045,0.6822222222222222
16,1.526501178741455,1.0381510767330313,0.6866666666666666
17,1.5280441045761108,1.029378234670989,0.6894444444444444
18,1.5153789520263672,1.0214343317468106,0.6911111111111111
19,1.434676170349121,1.0141141423705267,0.695
20,1.399116039276123,1.0067394117707025,0.6977777777777778
21,1.3054841756820679,1.0013105198631012,0.6994444444444444
22,1.2513946294784546,0.9962314420835011,0.7027777777777777
23,1.211287260055542,0.9911963152738624,0.7033333333333334
24,1.145219326019287,0.9865020678392223,0.7033333333333334
25,1.1396340131759644,0.982669766025178,0.7033333333333334
26,1.1044511795043945,0.9787067177207468,0.705
27,1.081851840019226,0.9751689103693935,0.7066666666666667
28,1.066528558731079,0.9720311174620615,0.7061111111111111
29,1.0502402782440186,0.9692430186236096,0.705
30,1.0211492776870728,0.9668801040651225,0.7061111111111111
31,1.0011242628097534,0.9646715982592691,0.7055555555555556
32,0.9804178476333618,0.9628081022496594,0.7055555555555556
33,0.9671524167060852,0.9612259480950889,0.7077777777777777
34,0.9518042206764221,0.959795608754826,0.7083333333333334
35,0.9437525868415833,0.9586140931453944,0.7088888888888889
36,0.9373311400413513,0.957508053009256,0.7077777777777777
37,0.9287434816360474,0.9565893698135753,0.7061111111111111
38,0.9256837368011475,0.9557847359061836,0.7061111111111111
39,0.9240157008171082,0.9551019056264259,0.7072222222222222
40,0.9254761934280396,0.9544626861937447,0.7077777777777777
41,0.9259490966796875,0.9539737194169882,0.7061111111111111
42,0.9276503920555115,0.9534819028320878,0.7066666666666667
43,0.9322906732559204,0.9530924605685545,0.7061111111111111
44,0.9346537590026855,0.9527650967127153,0.7083333333333334
45,0.9396501183509827,0.9524287650908162,0.7072222222222222
46,0.9437322616577148,0.9521655387476009,0.7072222222222222
47,0.9474455714225769,0.9519315625582951,0.7066666666666667
48,0.9507938027381897,0.9517177621271953,0.7061111111111111
49,0.9544122219085693,0.9515430453691321,0.7055555555555556
50,0.958504319190979,0.9513899228912002,0.705
